LocationID,ApogeeID,min_log(R51),min_log(R101),min_log(R151),min_log(R151/R101),min_log(R101/R51),max_log(xr),Identifier
272,5050,2M02313915-0724130,0.4342,0.5329,0.6058,0.0729,0.0714,1.1451,JRC
273,5050,2M02320101-0834599,0.934,1.0705,1.0281,-0.0524,-0.0403,1.5937,JRC
274,5050,2M02321538-0731561,0.8026,0.9271,0.9782,-0.138,0.0811,1.4409999999999998,JRC
275,4271,2M02323994+6144028,0.7328,0.7711,0.8293,0.0371,0.0383,1.2139,JRC
276,5050,2M02324810-0902008,0.8421,0.8794,0.8668,-0.0207,-0.0102,1.3449,JRC
277,5050,2M02331719-0829127,0.9921,1.1273,0.9985,-0.1288,0.0478,1.3032,JRC
278,5050,2M02332521-0816227,0.5224,0.6385,0.7225,0.006999999999999999,0.0195,1.6062,JRC
279,5056,2M02341898+4658542,0.3366,0.4438,0.5209,0.0771,0.1042,0.8859999999999999,JRC
280,5050,2M02342325-0828557,0.3534,0.4862,0.5686,0.0817,-0.1282,1.227,JRC
281,5078,2M02351198+0945376,0.8787,0.8852,0.8947,0.0095,0.0064,0.7633,JRC
282,5050,2M02352778-0744531,0.5897,0.6199,0.6514,-0.0396,-0.1925,1.6026,JRC
283,4271,2M02353225+6048063,0.3813,0.5284,0.6132,0.0848,0.1305,1.1219,JRC
284,5050,2M02355251-0931362,0.8006,0.8879,0.8748,-0.0521,-0.0507,1.1875,JRC
285,5050,2M02360422-0902545,0.8134,0.9627,1.0409,-0.0251,0.0789,1.3911,JRC
286,5050,2M02365696-0820361,0.7145,0.8349,0.9167,-0.0342,-0.0658,1.5925,JRC
287,5050,2M02374642-0831591,0.6001,0.7339,0.818,0.0787,0.1337,0.8366,JRC
288,5056,2M02401782+4710051,0.5534,0.688,0.7411,0.0213,-0.0394,0.5229,JRC
289,2045,2M02402113+0020468,0.9934,1.0194,1.0163,-0.0104,0.026000000000000002,0.6689,JRC
290,5112,2M02410821+3813590,0.6228,0.6824,0.733,0.0121,0.0596,1.1688,JRC
291,5100,2M02410921+5223583,0.6511,0.6851,0.7443,0.0345,0.0076,1.3617,JRC
292,4479,2M02411197+0727401,0.452,0.5744,0.6494,0.0713,0.1216,1.0318,JRC
293,5139,2M02413133-1358304,0.8592,1.0036,1.0864,-0.0094,0.0965,0.5898,JRC
294,2045,2M02415477+0103383,0.9890000000000001,1.126,1.1867,0.0509,0.1069,0.5911,JRC
295,5112,2M02415576+3750501,0.9909,1.0416,1.0982,0.0511,0.0508,1.3863,JRC
296,4479,2M02424580+0735211,0.7190000000000001,0.5706,0.6283,0.0225,-0.1484,1.5451,JRC
297,5112,2M02431315+3844066,0.8437,0.9542,1.0333,-0.0458,0.0416,0.8817,JRC
298,2045,2M02432451-0038289,0.8779,0.8911,0.9265,-0.1642,-0.1038,1.4859,JRC
299,2045,2M02432640+0003163,0.7861,0.8646,0.9111,0.0017,0.0488,1.0287,JRC
300,5112,2M02440872+3711366,0.7659,0.9069,0.9877,0.0809,0.1377,0.7809,JRC
301,2045,2M02450567-0021040,0.6201,0.7646,0.8457,0.0651,0.1392,1.1937,JRC
302,4479,2M02451215+0730059,0.9356,0.9609,0.9745,-0.0777,0.0225,1.6377,JRC
303,5112,2M02451228+3730573,0.7659,0.7297,0.7238,-0.0059,-0.0362,1.0614,JRC
304,2045,2M02452851+0119225,0.8006,0.9028,0.9797,0.0738,0.0997,0.9741,JRC
305,2045,2M02453568-0006180,0.7824,0.8173,0.8861,0.0665,-0.1759,1.2803,JRC
306,5139,2M02454202-1244465,0.5998,0.7481,0.8320000000000001,-0.0179,-0.0478,0.634,JRC
307,5139,2M02455385-1310597,0.5677,0.708,0.7889,0.0809,0.1377,0.8039,JRC
308,2046,2M02460927+0017081,0.6841,0.5254,0.5116,-0.0138,-0.1587,1.2793,JRC
309,2045,2M02461453+0114414,0.7228,0.7357,0.7818,0.0322,-0.3975,1.2997,JRC
310,5139,2M02461666-1250292,0.8508,0.9805,1.0441,-0.0291,0.0794,1.1122,JRC
311,2045,2M02463589-0002271,0.7915,0.8515,0.929,0.0771,0.0032,1.4327,JRC
312,5112,2M02464068+3745195,0.7811,0.9238,1.0095,0.0185,-0.1283,1.5143,JRC
313,5112,2M02465650+3708372,0.9685,0.9311,0.8988,-0.0323,-0.0466,1.2743,JRC
314,2045,2M02472690-0012224,0.7254,0.6838,0.7654,0.0803,-0.3496,1.3121,JRC
315,5112,2M02475163+3611472,0.3233,0.4322,0.4688,-0.0624,-0.3664,1.5030000000000001,JRC
316,2045,2M02475375-0018587,0.5444,0.5959,0.6654,0.0695,-0.1229,1.1962,JRC
317,2045,2M02475411+0008373,0.917,1.0586,1.143,0.0701,0.1223,0.7337,JRC
318,2046,2M02475652-0109384,0.4716,0.6148,0.7006,0.0857,0.1432,0.8808,JRC
319,5112,2M02481038+3843292,0.8724,0.8788,0.8515,-0.0984,-0.1618,1.3992,JRC
320,2046,2M02483216+0040142,0.4428,0.5844,0.6696,0.0852,0.1416,1.0218,JRC
321,4479,2M02483398+0855110,0.907,1.0313,1.1098,0.0497,0.1243,0.91,JRC
322,2046,2M02484712+0043573,0.4094,0.5586,0.6423,0.0837,0.1492,0.8417,JRC
323,4479,2M02484723+0719196,0.7021,0.8376,0.9244,0.0788,0.1355,0.9826,JRC
324,5112,2M02490823+3709411,0.3976,0.5301,0.6064,0.0763,0.1325,0.9108,JRC
325,4479,2M02491256+0815300,0.5107,0.6071,0.6933,0.0862,0.0964,1.1601,JRC
326,5139,2M02501196-1251273,0.7899,0.9113,0.9722,0.0447,0.1135,0.9949,JRC
327,5112,2M02502642+3826567,0.9968,1.1231,1.1967,0.0307,0.1242,1.3427,JRC
328,5112,2M02505487+3732323,0.8703,0.8375,0.8081,-0.11599999999999999,-0.0328,1.3102,JRC
329,5112,2M02510025+3830098,0.7369,0.836,0.8755,0.0071,0.0635,1.0726,JRC
330,5112,2M02521895+3812193,0.5061,0.6457,0.7192,0.0349,0.1396,0.8387,JRC
331,5061,2M02523349+5909085,0.7671,0.9072,0.9804,0.0514,0.1113,0.9195,JRC
332,5089,2M02524754-1637073,0.7938,0.915,0.9867,0.0005,0.0733,1.4799,JRC
333,5112,2M02524864+3726229,0.9794,1.0953,1.1764,0.0597,0.0769,1.5216,JRC
334,5089,2M02533702-1831119,0.9114,0.889,0.7882,-0.1008,-0.0223,1.5819,JRC
335,5089,2M02552957-1701149,0.6698,0.7935,0.88,0.0852,-0.3032,1.2829,JRC
336,5089,2M02553173-1831351,0.8008,0.9478,0.9931,0.0125,0.1244,0.7957,JRC
337,5089,2M02560347-1615285,0.4876,0.6207,0.7011,0.0605,0.1186,1.1303,JRC
338,5089,2M02564291-1619537,1.1404,0.501,0.5885,0.0872,-0.9163,1.6007,JRC
339,5089,2M02570266-1654376,0.7024,0.8446,0.9258,0.0605,0.1288,0.6353,JRC
340,4310,2M02585078+6601225,0.9403,1.0786,1.125,0.0029,0.0676,0.9622,JRC
341,5062,2M03002780+4516191,0.5902,0.6014,0.685,0.0784,-0.1631,1.2796,JRC
342,4205,2M03033027+7944165,0.9967,1.0785,1.1211,-0.1591,-0.1536,0.5836,JRC
343,4288,2M03042804+3844174,0.9538,1.0662,1.0994,-0.085,-0.107,1.6657,JRC
344,4288,2M03063542+3957075,0.7875,0.8615,0.9098,-0.0566,-0.0589,1.3954,JRC
345,4205,2M03072395+7944317,0.7026,0.836,0.9155,-0.0134,-0.0943,0.9518,JRC
346,4205,2M03084093+7912356,0.7245,0.625,0.6196,-0.0055,-0.1715,1.6476,JRC
347,4205,2M03094422+7941129,0.4062,0.4717,0.5497,0.042,0.0497,1.0904,JRC
348,4205,2M03095534+7933208,0.7268,0.7845,0.8666,-0.0604,0.0049,1.685,JRC
349,4288,2M03100732+4033294,0.8358,0.715,0.7078,-0.0074,-0.3723,1.6286,JRC
350,4551,2M03103688+6312022,0.6736,0.8174,0.8689,0.0515,0.1118,0.9956,JRC
351,4205,2M03110202+7949267,0.8524,0.8541,0.9184,-0.0077,-0.124,1.6617,JRC
352,4428,2M03110855+5251034,0.5067,0.6533,0.7394,0.0735,0.1416,0.7202,JRC
353,4551,2M03111284+6312062,0.4604,0.6005,0.6812,0.0807,0.1344,1.0351,JRC
354,4205,2M03111983+7946105,0.9623,1.0339,1.0816,0.009000000000000001,0.0251,0.5513,JRC
355,4288,2M03113178+3840276,0.8853,0.9679,1.0218,-0.0762,-0.359,1.6949,JRC
356,2049,2M03115417-0009483,0.9635,1.1069,1.1809,0.0465,0.1165,0.5989,JRC
357,4480,2M03121398+0156358,0.9171,0.977,0.9612,-0.0214,-0.018000000000000002,0.5472,JRC
358,4288,2M03130754+3858213,0.8563,0.8226,0.8367,-0.0108,-0.043,1.6209,JRC
359,4288,2M03133533+3908415,0.8103,0.9444,1.0242,-0.0146,0.0228,0.9924,JRC
360,4205,2M03134864+8021356,0.9752,0.9282,0.9668,-0.2025,-0.047,1.4709,JRC
361,4480,2M03141405+0127494,0.8756,0.9511,0.9315,-0.0196,0.0754,1.4716,JRC
362,2049,2M03142598-0033062,0.3971,0.4962,0.5822,-0.0136,-0.1318,1.3158,JRC
363,4319,2M03154267+5704335,0.7367,0.8829,0.9666,0.0787,0.133,0.5229,JRC
364,4480,2M03154293+0158412,0.5329,0.6753,0.7583,0.083,0.1246,1.016,JRC
365,2049,2M03154774-0115042,0.4698,0.6161,0.7002,0.0753,0.1463,0.6794,JRC
366,4480,2M03160020+0009462,0.7371,0.8815,0.9582,-0.0333,0.0907,0.8939,JRC
367,4205,2M03160395+8020506,0.4495,0.593,0.6712,0.0762,0.1293,1.2699,JRC
368,2049,2M03164069-0056401,0.4672,0.6081,0.6829,-0.0747,-0.0187,0.6832,JRC
369,4480,2M03165649+0218013,0.63,0.7762,0.862,0.0717,0.1287,0.6854,JRC
370,2050,2M03170242+0017049,0.7954,0.8254,0.8001,-0.0408,-0.013999999999999999,1.5016,JRC
371,4480,2M03171126+0038263,0.9983,1.0543,1.0468,-0.0074,0.02,1.2415,JRC
372,2049,2M03173502+0050254,0.7873,0.9077,0.9783,-0.0911,-0.1789,1.5019999999999998,JRC
373,4205,2M03173607+7902195,0.9034,0.9674,0.9962,-0.2042,0.0641,0.6059,JRC
374,4480,2M03174034+0221444,0.8937,0.8821,0.9047,-0.0637,-0.0115,1.2125,JRC
375,5150,2M03180855+4918551,0.9651,0.7371,0.7968,0.052000000000000005,-0.228,1.4072,JRC
376,2049,2M03183830-0115171,0.8566,0.9492,1.0077,-0.1172,-0.2472,1.5689,JRC
377,2049,2M03191419-0049388,0.7548,0.8116,0.7088,-0.1028,0.0568,1.675,JRC
378,4480,2M03193359+0100209,0.7801,0.9034,0.9659,0.0459,0.1039,0.9799,JRC
379,4480,2M03195332+0111051,0.943,1.006,1.054,0.0072,0.063,0.8416,JRC
380,4471,2M03200242+0832117,0.8038,0.8597,0.9204,-0.0601,-0.0144,1.4903,JRC
381,2050,2M03202211-0053388,0.7319,0.8348,0.9094,0.0404,-0.2582,1.2443,JRC
382,4205,2M03203189+7918263,0.3934,0.5362,0.6184,-0.0774,0.0287,1.4544,JRC
383,5144,2M03210130+1928347,0.8014,0.9465,1.0198,0.0733,0.1451,1.0,JRC
384,2050,2M03211542-0050589,0.9091,0.9596,0.9609,0.0013,-0.0638,1.7180000000000002,JRC
385,2049,2M03211751+0007418,0.3536,0.4985,0.5841,-0.0341,0.0695,1.182,JRC
386,4311,2M03220945+7047486,0.9888,1.0046,1.078,0.0321,-0.0441,1.6579,JRC
387,5144,2M03221246+2102067,0.6546,0.8011,0.888,0.0869,0.1465,0.6441,JRC
388,4554,2M03222918+5134159,0.5735,0.7207,0.804,0.0831,0.1469,0.8971,JRC
389,2050,2M03223791-0031422,0.4907,0.6085,0.6771,0.0127,-0.5676,1.3905,JRC
390,2050,2M03230520+0041041,0.9267,1.0427,1.0603,0.0176,0.032,0.9806,JRC
391,5144,2M03233892+1952219,0.9844,1.0305,1.0728,0.0423,0.0461,0.9173,JRC
392,2051,2M03234156-0109112,0.7527,0.8501,0.9193,-0.0501,0.0263,1.5292,JRC
393,5144,2M03234624+2130164,0.7196,0.8625,0.9420000000000001,0.0794,0.14300000000000002,0.7663,JRC
394,4471,2M03235246+0710390,0.7070000000000001,0.8306,0.9091,-0.07400000000000001,-0.0178,1.4547,JRC
395,2051,2M03242086+0001124,0.7829999999999999,0.8854,0.9399,-0.0354,-0.0694,1.4619,JRC
396,2051,2M03243521+0050234,0.7145,0.828,0.8831,0.0545,0.0807,0.9933,JRC
397,4471,2M03244182+0932025,0.6701,0.8165,0.9035,0.0508,0.1033,0.8025,JRC
398,2051,2M03245256-0101016,0.3603,0.4987,0.5852,0.0474,-0.2972,1.3169,JRC
399,4471,2M03250687+0723364,0.9758,1.0714,1.1202,-0.0039,-0.105,0.8381,JRC
400,4471,2M03250697+0801380,0.9065,0.8798,0.9149,0.0317,-0.0545,1.4648,JRC
401,4587,2M03250916+3126099,0.6461,0.7867,0.8708,0.0806,0.0729,1.1311,JRC
402,4471,2M03251309+0716359,1.2078,0.9023,0.9565,0.0525,-0.3643,1.2354,JRC
403,4587,2M03251775+3046269,0.8172,0.9296,1.0064,-0.0574,0.0559,0.6812,JRC
404,2052,2M03253087+0124441,0.397,0.5459,0.6259,0.0799,0.1443,0.5522,JRC
405,4471,2M03260135+0816119,0.4091,0.4982,0.5574,0.0584,-0.128,1.3318,JRC
406,4587,2M03261467+3209453,0.6394,0.4563,0.4548,-0.015,-0.3194,1.5352,JRC
407,4471,2M03262324+0827228,0.6783,0.7646,0.8494,0.0342,0.0833,1.0406,JRC
408,4587,2M03262721+3009022,0.6127,0.7348,0.8108,-0.0749,-0.0059,1.4682,JRC
409,2052,2M03264272+0017079,0.7163,0.7502,0.7898,0.0157,0.0339,1.6895,JRC
410,4471,2M03272650+0900312,0.3848,0.5328,0.6116,0.0116,0.0624,1.1071,JRC
411,4471,2M03273758+0745017,0.7056,0.8302,0.8451,-0.0478,-0.0806,1.7199,JRC
412,4587,2M03274053+3115392,0.9842,0.9253,0.9299,-0.0827,-0.1931,1.5959,JRC
413,4205,2M03280821+7936297,0.9901,0.9244,0.9202,-0.027999999999999997,-0.2787,1.6473,JRC
414,2052,2M03280963-0118050,0.8992,0.6648,0.5979,-0.0942,-0.3487,1.5775,JRC
415,4587,2M03282839+3116273,0.6906,0.8178,0.8812,-0.0181,-0.068,1.5739,JRC
416,4205,2M03283689+7947391,0.9415,1.0751,1.1399,-0.0964,-0.3499,0.8513,JRC
417,4587,2M03283692+3117353,0.8042,0.8844,0.9527,0.0372,-0.2573,1.0151,JRC
418,4471,2M03283951+0740289,0.8918,1.0290000000000001,1.0806,-0.011000000000000001,0.0019,0.6532,JRC
419,4587,2M03284323+3110425,0.7876,0.9167,0.9665,-0.1044,-0.1606,1.406,JRC
420,4587,2M03284764+3124061,0.8476,0.9738,0.9972,-0.2183,0.0832,0.9603,JRC
421,4587,2M03285425+3037402,0.4932,0.6338,0.7151,-0.0317,0.0625,1.2028,JRC
422,4587,2M03291130+3117175,0.9702,1.0486,1.0646,-0.0107,0.0002,0.7777,JRC
423,5144,2M03292078+2003429,0.677,0.8146,0.8903,0.0757,0.1376,0.7304,JRC
424,4587,2M03292155+3121104,0.9386,1.0844,1.1381,-0.0591,0.0772,0.5409,JRC
425,4471,2M03292201+0827570,0.8338,0.8855,0.9405,-0.0835,-0.0663,1.5137,JRC
426,4587,2M03292204+3124153,0.4876,0.40399999999999997,0.4663,0.0623,-0.0837,1.5688,JRC
427,4587,2M03292369+3125095,0.6779,0.8235,0.8149,-0.0286,0.0778,1.0059,JRC
428,4587,2M03292407+3119577,0.7617,0.7856,0.8235,0.0379,0.0239,1.5429,JRC
429,4205,2M03292546+7857595,0.9549,1.014,1.057,0.043,-0.0953,1.5763,JRC
430,4205,2M03293158+7818574,0.35,0.3806,0.4651,0.0389,-0.1889,1.6767,JRC
431,4587,2M03293286+3127126,0.8644,1.002,1.0227,-0.0016,-0.0552,0.8968,JRC
432,2052,2M03293591+0015499,0.9858,1.0988,1.1634,0.0524,0.0652,0.8636,JRC
433,2052,2M03294819-0030066,0.8125,0.9607,1.0393,0.0496,0.1114,0.6961,JRC
434,2052,2M03295701-0054150,0.642,0.7788,0.8574,0.0321,-0.0542,1.4617,JRC
435,2094,2M03301875+0059222,0.5122,0.6606,0.7464,0.0858,0.1484,0.8195,JRC
436,4587,2M03302598+3102179,0.7405,0.8014,0.8467,0.0346,-0.2155,1.2549,JRC
437,4587,2M03305252+3054177,0.9029,1.0127,0.9664,-0.2546,0.0151,0.9555,JRC
438,5101,2M03305900+6424415,0.7621,0.7412,0.736,-0.0052,-0.0209,1.4284,JRC
439,4205,2M03311752+7935004,0.9765,1.0142,1.0623,-0.0302,0.0378,0.8637,JRC
440,4587,2M03312011+3049176,0.9977,1.0519,1.0834,0.0255,0.0542,0.6021,JRC
441,2094,2M03314168-0048020,0.7425,0.8819,0.9649,0.083,0.1394,0.6232,JRC
442,4205,2M03315928+8004326,0.9241,1.0464,1.1287,0.0682,0.1167,0.7801,JRC
443,4144,2M03320675+4519114,0.7872,0.8948,0.9782,-0.1055,-0.0521,1.5419,JRC
444,4205,2M03320943+7901322,0.41200000000000003,0.5105,0.5775,-0.0901,-0.2621,1.3685,JRC
445,4427,2M03321837+6116408,0.904,0.6227,0.4922,-0.1305,-0.3274,1.5197,JRC
446,4554,2M03322362+5240194,1.0351,0.9490000000000001,0.9346,-0.0144,-0.1482,1.6619,JRC
447,4144,2M03322813+4728191,0.5909,0.7239,0.7922,0.0637,0.107,0.5066,JRC
448,4205,2M03322956+7835151,0.4927,0.6315,0.7178,-0.0624,-0.0719,1.4841,JRC
449,4554,2M03324875+5241315,0.8097,0.9401,0.9622,-0.1377,-0.012,1.5611,JRC
450,4554,2M03330350+5203574,0.7282,0.6598,0.6383,-0.0215,-0.0684,1.6652,JRC
451,4554,2M03330508+5101297,0.6456,0.6896,0.7572,0.0112,0.0061,1.6323,JRC
452,4205,2M03332183+7935382,0.7756,0.9065,0.9657,-0.1093,-0.3054,1.4458,JRC
453,4205,2M03332960+7934162,0.9858,1.0089,1.0505,-0.063,-0.07200000000000001,1.4899,JRC
454,4587,2M03333041+3110504,0.8819,0.9178,0.9541,0.0351,-0.0591,0.8846,JRC
455,4554,2M03340208+5123326,0.7103,0.6433,0.5973,-0.046,-0.0671,1.6640000000000001,JRC
456,2094,2M03342664-0044238,0.9302,0.3805,0.4595,0.079,-0.5497,1.3861,JRC
457,4205,2M03343017+7845436,0.7501,0.6308,0.7015,-0.1543,-0.2965,1.6747,JRC
458,4144,2M03344945+4513191,0.3286,0.4475,0.5289,-0.083,-0.1442,1.6348,JRC
459,2094,2M03353538+0025340,0.9552,1.0239,1.0649,0.0409,0.0687,1.4931,JRC
460,4587,2M03353783+3140491,0.9961,0.9845,0.9472,-0.0937,-0.1695,1.5046,JRC
461,4144,2M03361242+4651208,0.5184,0.6607,0.7278,0.0191,0.1088,0.6801,JRC
462,5101,2M03362922+6214173,0.5851,0.7233,0.7896,0.0227,0.1014,1.2588,JRC
463,4144,2M03371290+4634201,0.4736,0.6149,0.6919,-0.0314,0.0826,1.2563,JRC
464,2094,2M03373559-0018540,0.8826,0.9928,1.0629,-0.0145,0.062,1.06,JRC
465,2094,2M03375945+0027294,0.7611,0.8459,0.93,0.0541,-0.2215,1.2336,JRC
466,4586,2M03385712+3234326,0.846,0.9394,0.9851,-0.0527,-0.3141,0.9855,JRC
467,4205,2M03385931+8103356,0.9451,1.0603,1.0363,-0.1241,-0.1344,0.9615,JRC
468,4205,2M03390336+7926498,0.7374,0.7469,0.8309,0.0822,-0.0016,1.0949,JRC
469,2094,2M03391322-0032216,0.8932,0.8315,0.8034,-0.0282,-0.0617,1.345,JRC
470,4586,2M03392293+3233243,0.7782,0.7901,0.8206,-0.0781,-0.0951,1.7178,JRC
471,2095,2M03393769-0037033,0.8928,0.8787,0.8315,-0.0472,-0.0141,1.2622,JRC
472,2095,2M03394693+0053422,0.3213,0.4561,0.5421,0.084,0.1349,0.9725,JRC
473,2095,2M03401920-0118517,0.4806,0.6305,0.7154,0.0771,0.1442,1.1131,JRC
474,2095,2M03402591-0124572,0.5619,0.6939,0.7684,0.0745,0.132,1.2475,JRC
475,4259,2M03402639+2405238,0.5806,0.7156,0.7947,0.0414,-0.0266,1.1403,JRC
476,4311,2M03404577+7137595,0.6582,0.7502,0.7869,0.0367,0.092,1.4526,JRC
477,4586,2M03405779+3118059,0.3297,0.4196,0.4946,0.0739,-0.1147,1.1983,JRC
478,4586,2M03411655+3309231,0.8559,0.6532,0.6934,-0.1838,-0.3094,1.3992,JRC
479,4259,2M03412688+2401025,0.527,0.5863,0.6647,0.0678,0.0157,1.3235,JRC
480,4259,2M03414761+2335305,0.9192,0.9028,0.9057,-0.0715,-0.1788,1.0659,JRC
481,4144,2M03414856+4544228,0.8968,1.0041,1.0677,0.0536,0.0494,0.7709999999999999,JRC
482,4586,2M03415745+3148365,0.8738,0.898,0.9096,-0.0608,-0.0527,0.8348,JRC
483,4259,2M03420001+2501472,0.4266,0.5426,0.5591,0.0164,0.095,1.5423,JRC
484,4259,2M03420286+2412363,0.7789,0.8818,0.835,-0.0468,0.0286,1.6937,JRC
485,5101,2M03420766+6430133,0.4358,0.5239,0.6086,0.0426,-0.16399999999999998,1.2705,JRC
486,4259,2M03421090+2405086,0.6716,0.8133,0.8828,0.0451,0.1085,0.9336,JRC
487,4205,2M03421595+7931453,0.8038,0.9309,0.9851,-0.0223,-0.1246,1.5532,JRC
488,4586,2M03421757+3110045,0.9401,0.9742,1.0203,-0.0455,-0.1475,1.4328,JRC
489,2054,2M03421921+0034018,0.795,0.9307,1.0137,0.0706,0.1219,1.0135,JRC
490,4259,2M03422017+2428061,0.9542,0.9525,1.0118,0.0592,-0.0017,1.0641,JRC
491,4586,2M03422556+3256567,0.9422,1.06,1.0612,-0.0579,-0.2033,1.4487,JRC
492,2095,2M03422706+0126149,0.6151,0.4958,0.5425,0.0466,-0.1604,1.4659,JRC
493,4586,2M03423566+3217198,0.3181,0.2923,0.3794,-0.2406,-0.0257,1.217,JRC
494,4259,2M03424022+2359217,0.5189,0.6681,0.7474,0.0632,0.1153,1.1116,JRC
495,2054,2M03424119+0117493,0.818,0.9665,1.042,0.0475,0.1156,0.526,JRC
496,4259,2M03424238+2330103,0.633,0.7576,0.8262,0.0467,0.0452,1.0563,JRC
497,4586,2M03424919+3150110,0.8486,0.8947,0.9634,0.0256,-0.4155,1.6981,JRC
498,4586,2M03425239+3301210,0.8057,0.9041,0.9688,-0.0802,-0.0409,1.1464,JRC
499,4586,2M03425395+3219279,0.7135,0.8587,0.8786,-0.1127,-0.0093,1.286,JRC
500,4259,2M03425653+2404581,0.7387,0.8724,0.809,-0.1119,0.1145,1.3516,JRC
501,4586,2M03430194+3144355,0.8374,0.9517,0.9179999999999999,-0.1054,0.0374,1.5757,JRC
502,4259,2M03430552+2449285,0.4883,0.5753,0.6623,-0.0363,0.008,1.2032,JRC
503,4586,2M03430679+3148204,0.6301,0.7484,0.8293,0.0109,-0.3827,1.5991,JRC
504,2054,2M03431058+0101330,0.3291,0.298,0.3448,0.0451,-0.6687,1.4895,JRC
505,4259,2M03431211+2444453,0.8359,0.9707,0.975,-0.0326,0.1069,0.6609999999999999,JRC
506,4259,2M03431306+2439194,0.5004,0.6112,0.6948,0.0512,0.0798,1.1723,JRC
507,4586,2M03431389+3147571,0.5978,0.7095,0.7694,-0.0438,-0.1956,1.4644,JRC
508,4152,2M03431519+5006558,0.8004,0.8162,0.8561,-0.027999999999999997,-0.0392,1.6397,JRC
509,4586,2M03432148+3142462,0.5656,0.6983,0.7039,-0.1107,-0.1003,1.4943,JRC
510,4586,2M03432355+3212258,0.9351,1.0703,1.0582,-0.1433,-0.0751,0.7304,JRC
511,4586,2M03432438+3238316,0.737,0.8354,0.9101,0.0106,-0.319,1.1784,JRC
512,4259,2M03432712+2523152,0.976,1.0674,1.1016,-0.0993,-0.0494,0.5278,JRC
513,4586,2M03433299+3228027,0.9006,1.0224,1.0669,0.0445,0.1091,0.7055,JRC
514,2054,2M03433338+0019055,0.6689,0.4431,0.5264,0.04,-0.5885,1.3299,JRC
515,4259,2M03433521+2524312,0.941,0.9401,0.9066,-0.1417,-0.0008,1.693,JRC
516,4259,2M03433662+2413562,0.7049,0.8487,0.9218,0.0246,0.0086,1.2692,JRC
517,4586,2M03434101+3237320,0.3083,0.4188,0.5028,0.0257,-0.0313,1.3066,JRC
518,4259,2M03434833+2500157,0.8856,1.0037,1.0308,-0.0959,-0.5797,0.9621,JRC
519,4586,2M03434881+3215515,0.8814,1.0124,1.0071,-0.3819,0.0576,0.929,JRC
520,4586,2M03435123+3213091,0.8901,0.8718,0.8552,-0.1989,-0.7532,1.4111,JRC
521,4259,2M03435284+2517060,0.6432,0.738,0.8014,0.0561,0.0894,1.393,JRC
522,4586,2M03435374+3055463,0.9732,1.0576,1.1153,0.0161,0.0013,0.7969,JRC
523,4586,2M03435638+3209591,0.653,0.746,0.7921,0.0462,0.09300000000000001,1.317,JRC
524,4586,2M03435812+3213568,0.5934,0.7368,0.7715,0.027000000000000003,0.13699999999999998,0.7763,JRC
525,4586,2M03435987+3204414,0.9391,1.0436,1.0841,-0.079,0.0771,0.8567,JRC
526,4586,2M03440362+3202341,0.7284,0.8264,0.8983,0.0044,0.0402,1.4747,JRC
527,4586,2M03440442+3204539,0.9067,0.8451,0.7996,-0.0455,-0.0616,1.7095,JRC
528,4586,2M03440750+3204088,0.7077,0.845,0.7974,-0.0476,0.1229,1.2345,JRC
529,4259,2M03440879+2304477,0.8362,0.9427,0.9896,0.0469,0.1065,0.9925,JRC
530,2095,2M03440984-0009017,0.7952,0.927,1.0116,0.0396,0.0092,1.0292,JRC
531,4259,2M03440990+2416040,0.9487,1.0811,1.0638,-0.0202,0.0593,0.7509999999999999,JRC
532,4586,2M03441297+3213156,0.9383,1.07,1.0772,-0.1678,0.0253,0.6117,JRC
533,4586,2M03441558+3209218,0.7039,0.8307,0.8957,0.0651,0.1158,1.436,JRC
534,4586,2M03441583+3159367,0.852,0.9779,0.9769,-0.001,0.0831,1.3075,JRC
535,4586,2M03441726+3200152,0.9187,0.9984,1.0290000000000001,0.027000000000000003,-0.0794,1.7232,JRC
536,4259,2M03441774+2426469,0.4798,0.5507,0.584,0.0237,0.0494,1.2248,JRC
537,4586,2M03441912+3209313,0.9095,1.0009,1.0656,-0.0144,0.0866,1.3318,JRC
538,4586,2M03441918+3205599,0.6881,0.6978,0.7367,0.0389,0.0097,1.5648,JRC
539,5171,2M03442190+2446062,0.9195,1.0178,1.0895,0.0717,0.0983,0.642,JRC
540,4259,2M03442306+2404058,0.5893,0.7152,0.7919,-0.0149,-0.1377,1.1114,JRC
541,4259,2M03442467+2451535,0.5821,0.7127,0.703,-0.1599,0.1064,1.1738,JRC
542,4586,2M03442602+3204304,0.7522,0.8538,0.9044,-0.0002,-0.0616,0.9474,JRC
543,4259,2M03442729+2450382,0.6884,0.7486,0.8118,0.0374,-0.0687,1.2045,JRC
544,4586,2M03442766+3233495,0.8945,0.983,1.0534,0.0289,-0.1367,0.851,JRC
545,4586,2M03443280+3204133,0.9644,1.0297,1.0583,-0.024,0.0654,0.7132,JRC
546,4586,2M03443482+3211180,0.2977,0.4213,0.4983,0.0751,0.1236,1.6207,JRC
547,4586,2M03443569+3204527,0.5094,0.584,0.5801,-0.0039,0.0705,1.4869999999999999,JRC
548,4586,2M03443694+3206453,0.7402,0.8431,0.9043,-0.0593,0.0009,0.7202,JRC
549,4586,2M03443732+3207111,0.7224,0.8535,0.8814,0.0279,0.1311,1.042,JRC
