LocationID	ApogeeID	Visit	SNR	xRng	R51	R101	R151	R151/101	R101/51
4480	2M03191111+0043411	1	23.051	4.936	7.032	9.848	11.432	0.065	0.146
4480	2M03191111+0043411	2	65.4472	1.026	14.452	18.852	22.091	0.069	0.115
4480	2M03193359+0100209	0	37.7348	4.293	8.9	11.57	13.846	0.078	0.114
4480	2M03193359+0100209	1	10.9225	22.838	6.2	8.318	9.245	0.046	0.128
4480	2M03193359+0100209	2	42.2842	8.977	6.028	8.005	9.567	0.077	0.123
4480	2M03193359+0100209	3	49.4041	11.499	6.354	8.071	9.825	0.085	0.104
4205	2M03203189+7918263	0	30.8159	11.096	2.828	3.686	4.511	0.088	0.115
4205	2M03203189+7918263	1	15.6569	10.467	2.938	3.759	4.542	0.082	0.107
4205	2M03203189+7918263	2	15.8314	25.393	16.825	17.974	19.797	0.042	0.029
4205	2M03203189+7918263	3	11.4798	31.911	2.815	3.634	4.401	0.083	0.111
4205	2M03203189+7918263	4	11.7397	10.259	2.537	3.458	4.219	0.086	0.134
4205	2M03203189+7918263	5	15.346	2.262	18.782	20.126	21.007	0.019	0.03
4205	2M03203189+7918263	6	24.844	21.95	2.612	3.587	4.208	0.069	0.138
4205	2M03203189+7918263	7	25.4184	0.0	14.503	16.703	13.976	-0.077	0.061
4205	2M03203189+7918263	8	14.5987	30.572	3.151	4.437	5.029	0.054	0.149
4205	2M03203189+7918263	9	17.2519	13.468	2.474	3.437	4.154	0.082	0.143
4471	2M03210718+0928264	0	35.5677	1.745	24.77	33.579	33.672	0.001	0.132
4471	2M03210718+0928264	1	28.3608	2.15	17.344	21.219	22.474	0.025	0.088
4471	2M03210718+0928264	3	31.1512	1.8	25.157	33.679	30.502	-0.043	0.127
4471	2M03210718+0928264	4	33.7545	0.25	4.16	5.854	7.08	0.083	0.148
4471	2M03210718+0928264	5	25.3539	1.035	21.857	28.445	28.633	0.003	0.114
4480	2M03211751+0007418	1	21.0531	3.955	4.232	5.922	7.192	0.084	0.146
4480	2M03211751+0007418	2	65.1572	2.182	4.678	6.553	7.925	0.083	0.146
4480	2M03211751+0007418	3	69.7479	1.8	4.379	6.11	7.372	0.082	0.145
4554	2M03222918+5134159	0	139.458	7.864	3.75	5.259	6.369	0.083	0.147
4554	2M03222918+5134159	1	173.421	7.864	3.746	5.257	6.384	0.084	0.147
4471	2M03235380+0806598	0	81.5587	0.0	22.208	29.125	32.155	0.043	0.118
4471	2M03235380+0806598	1	63.9703	3.456	2.729	3.855	4.687	0.085	0.15
4471	2M03235380+0806598	2	74.5529	1.429	9.649	13.075	15.029	0.06	0.132
4205	2M03243919+8032046	0	3.25111	35.394	4.715	4.998	5.681	0.056	0.025
4205	2M03243919+8032046	1	16.058	5.3	9.326	13.062	14.205	0.036	0.146
4205	2M03243919+8032046	2	29.1256	5.405	8.488	11.85	14.207	0.079	0.145
4205	2M03243919+8032046	3	21.5679	5.387	7.013	9.568	11.585	0.083	0.135
4205	2M03243919+8032046	4	22.0112	3.871	10.233	14.38	17.151	0.077	0.148
4205	2M03243919+8032046	5	25.7703	4.9	8.26	11.417	13.613	0.076	0.141
4205	2M03243919+8032046	6	17.491	4.8	5.64	7.434	8.828	0.075	0.12
4205	2M03243919+8032046	7	17.777	2.9	16.507	21.285	24.522	0.061	0.11
4205	2M03243919+8032046	8	32.7215	0.0	19.103	22.218	24.741	0.047	0.066
4205	2M03243919+8032046	9	27.9197	0.0	17.948	25.058	29.254	0.067	0.145
4205	2M03243919+8032046	10	11.2902	0.955	13.603	18.171	18.347	0.004	0.126
4205	2M03243919+8032046	11	28.5289	1.232	18.672	25.919	29.529	0.057	0.142
4205	2M03243919+8032046	12	14.3358	0.0	16.316	20.071	23.489	0.068	0.09
4205	2M03243919+8032046	13	16.8259	2.271	5.524	7.2	8.641	0.079	0.115
4205	2M03243919+8032046	14	11.6854	4.7	4.4	6.132	7.473	0.086	0.144
4205	2M03243919+8032046	15	11.6515	4.4	4.085	5.616	6.751	0.08	0.138
4205	2M03243919+8032046	16	16.0481	4.444	5.912	8.27	9.962	0.081	0.146
4205	2M03243919+8032046	17	22.6459	2.001	19.895	17.936	20.737	0.063	-0.045
4205	2M03243919+8032046	18	26.8867	0.0	19.035	23.486	27.687	0.071	0.091
4205	2M03243919+8032046	19	13.8931	4.8	4.116	5.738	6.797	0.074	0.144
4205	2M03243919+8032046	20	16.6516	5.1	5.353	7.184	8.643	0.08	0.128
4205	2M03243919+8032046	21	19.6059	0.0	18.212	24.076	26.464	0.041	0.121
4205	2M03243919+8032046	22	28.7815	2.233	18.642	24.865	21.995	-0.053	0.125
4205	2M03243919+8032046	23	27.0701	3.863	10.567	14.737	17.071	0.064	0.144
4205	2M03243919+8032046	24	25.1865	1.029	17.136	19.674	22.889	0.066	0.06
4205	2M03243919+8032046	25	21.6102	2.786	6.302	8.871	10.459	0.072	0.148
4205	2M03243919+8032046	26	27.7441	1.952	16.732	20.496	23.881	0.066	0.088
4205	2M03243919+8032046	27	23.3004	6.017	5.923	8.194	10.02	0.087	0.141
4205	2M03243919+8032046	28	22.4844	1.649	19.362	24.077	24.8	0.013	0.095
4205	2M03243919+8032046	29	24.8539	0.0	20.332	27.009	30.691	0.056	0.123
4205	2M03243919+8032046	30	21.8981	1.703	18.791	16.807	18.127	0.033	-0.048
4587	2M03250916+3126099	0	57.4687	15.166	6.223	7.361	8.975	0.086	0.073
4587	2M03250916+3126099	1	54.3972	9.791	5.102	6.861	8.261	0.081	0.129
4587	2M03250916+3126099	2	73.6179	6.467	4.427	6.12	7.427	0.084	0.141
4471	2M03260135+0816119	0	386.66	15.606	4.368	5.147	6.23	0.083	0.071
4471	2M03260135+0816119	1	235.036	13.613	2.565	3.15	3.609	0.059	0.089
4471	2M03260135+0816119	2	295.361	31.929	7.063	9.713	11.111	0.058	0.138
4471	2M03260135+0816119	3	296.792	22.881	5.267	3.923	4.678	0.076	-0.128
4471	2M03260135+0816119	4	359.174	10.064	4.522	6.371	7.358	0.063	0.149
4471	2M03260135+0816119	5	230.768	12.303	3.319	4.431	5.388	0.085	0.126
4471	2M03262324+0827228	0	46.225	2.189	23.869	31.77	34.371	0.034	0.124
4471	2M03262324+0827228	1	34.2676	10.369	5.073	6.751	7.828	0.064	0.124
4471	2M03262324+0827228	2	42.9405	10.865	4.8	5.815	7.069	0.085	0.083
4471	2M03262324+0827228	3	39.0582	4.368	7.136	9.924	12.098	0.086	0.143
4471	2M03262324+0827228	4	44.4268	3.402	23.615	32.482	36.679	0.053	0.138
4471	2M03262324+0827228	5	34.0717	11.071	4.768	6.275	7.63	0.085	0.119
4471	2M03272650+0900312	0	41.5415	1.216	21.251	24.537	25.199	0.012	0.062
4471	2M03272650+0900312	1	29.2093	7.41	2.696	3.794	4.57	0.081	0.148
4471	2M03272650+0900312	2	36.6059	13.64	2.953	3.916	4.71	0.08	0.123
4471	2M03272650+0900312	3	36.5319	4.686	2.425	3.41	4.089	0.079	0.148
4471	2M03272650+0900312	4	40.8529	1.035	12.542	17.385	20.889	0.08	0.142
4471	2M03272650+0900312	5	29.1903	10.611	2.778	3.812	4.578	0.08	0.137
4587	2M03285425+3037402	0	203.69	10.37	3.113	4.303	5.189	0.081	0.141
4587	2M03285425+3037402	1	223.235	0.88	9.58	12.891	15.456	0.079	0.129
4587	2M03285425+3037402	2	208.141	14.552	22.614	28.212	26.226	-0.032	0.096
4587	2M03285425+3037402	3	200.954	17.696	16.506	21.112	20.734	-0.008	0.107
4587	2M03285425+3037402	4	216.078	7.359	16.338	19.318	21.706	0.051	0.073
4587	2M03285425+3037402	6	164.152	9.482	7.272	8.397	9.71	0.063	0.062
4587	2M03302598+3102179	0	171.772	18.23	9.441	8.704	9.929	0.057	-0.035
4587	2M03302598+3102179	1	168.648	16.567	16.823	10.243	11.526	0.051	-0.215
4587	2M03302598+3102179	2	176.949	11.179	9.168	8.884	9.999	0.051	-0.014
4587	2M03302598+3102179	3	138.538	8.239	9.843	9.26	10.289	0.046	-0.027
4587	2M03302598+3102179	4	153.575	23.864	13.492	8.919	9.659	0.035	-0.18
4587	2M03302598+3102179	5	88.5208	13.57	5.501	6.331	7.026	0.045	0.061
4587	2M03302598+3102179	6	122.233	13.074	10.574	9.211	10.013	0.036	-0.06
4144	2M03322813+4728191	2	36.4419	1.056	11.849	15.159	17.552	0.064	0.107
4144	2M03322813+4728191	3	26.5206	2.309	4.513	6.242	7.447	0.077	0.141
4144	2M03322813+4728191	4	40.4647	1.722	9.854	13.566	15.992	0.071	0.139
4144	2M03322813+4728191	5	23.6063	3.422	3.944	5.295	6.197	0.068	0.128
4144	2M03322813+4728191	6	37.0359	2.695	3.898	5.451	6.61	0.084	0.146
4144	2M03322813+4728191	7	50.4448	1.117	10.355	13.964	16.527	0.073	0.13
4205	2M03322956+7835151	1	15.3584	1.307	24.526	20.783	20.654	-0.003	-0.072
4205	2M03322956+7835151	2	25.4583	2.438	7.876	10.406	11.506	0.044	0.121
4205	2M03322956+7835151	3	32.7977	5.269	15.78	17.798	18.797	0.024	0.052
4205	2M03322956+7835151	4	23.4799	8.914	3.762	5.175	6.172	0.076	0.138
4205	2M03322956+7835151	5	33.3838	4.723	16.9	15.714	17.562	0.048	-0.032
4205	2M03322956+7835151	6	23.7476	13.5	3.698	4.83	5.859	0.084	0.116
4205	2M03322956+7835151	7	26.073	31.242	3.735	5.089	6.208	0.086	0.134
4205	2M03322956+7835151	8	43.3325	5.997	3.11	4.281	5.222	0.086	0.139
4205	2M03322956+7835151	9	35.1279	0.546	29.632	35.971	31.156	-0.062	0.084
4205	2M03322956+7835151	10	15.7658	14.431	5.343	7.517	8.805	0.069	0.148
4144	2M03361242+4651208	0	34.8353	19.64	12.406	15.937	16.652	0.019	0.109
4144	2M03361242+4651208	1	8.30803	6.388	5.181	7.21	8.061	0.048	0.144
4144	2M03361242+4651208	3	23.9207	11.031	3.299	4.579	5.343	0.067	0.142
4144	2M03361242+4651208	4	39.8736	5.89	3.596	5.006	5.885	0.07	0.144
4144	2M03361242+4651208	6	39.9457	3.863	3.685	5.165	6.237	0.082	0.147
4144	2M03361242+4651208	7	49.265	1.56	5.886	8.241	9.869	0.078	0.146
4144	2M03371290+4634201	0	21.5485	0.971	13.386	16.947	15.764	-0.031	0.102
4144	2M03371290+4634201	1	4.9477	31.091	3.086	4.29	5.007	0.067	0.143
4144	2M03371290+4634201	2	28.3765	2.875	4.526	6.354	7.752	0.086	0.147
4144	2M03371290+4634201	3	12.9878	5.571	4.235	5.9	7.043	0.077	0.144
4144	2M03371290+4634201	4	11.1641	1.693	4.243	5.945	7.19	0.083	0.147
4144	2M03371290+4634201	5	16.946	22.341	2.976	4.12	4.92	0.077	0.141
4144	2M03371290+4634201	6	28.5007	1.87	4.451	6.228	7.577	0.085	0.146
4144	2M03371290+4634201	7	33.9441	1.235	14.325	19.596	23.14	0.072	0.136
4144	2M03371290+4634201	8	14.3343	4.071	9.79	12.229	11.511	-0.026	0.097
4144	2M03371290+4634201	9	28.0356	5.463	5.286	7.348	8.731	0.075	0.143
4144	2M03371290+4634201	10	28.4484	5.4	5.271	7.302	8.737	0.078	0.142
4144	2M03371290+4634201	11	20.4841	4.009	5.099	6.857	7.65	0.048	0.129
4144	2M03371290+4634201	12	14.8675	4.318	5.737	7.772	9.411	0.083	0.132
4144	2M03371290+4634201	13	24.8347	16.378	7.092	8.578	9.607	0.049	0.083
4205	2M03374380+7906140	0	20.8246	0.0	12.976	15.644	15.392	-0.007	0.081
4205	2M03374380+7906140	2	21.569	1.452	13.955	19.087	16.329	-0.068	0.136
4205	2M03374380+7906140	3	35.3087	0.0	13.281	17.509	20.59	0.07	0.12
4205	2M03374380+7906140	4	27.2139	1.215	12.065	16.176	18.03	0.047	0.127
4205	2M03374380+7906140	5	30.8865	0.0	12.204	16.454	18.684	0.055	0.13
4205	2M03390336+7926498	0	26.6229	10.144	6.646	6.698	8.164	0.086	0.003
4205	2M03390336+7926498	1	25.3059	15.497	5.462	5.584	6.775	0.084	0.01
4205	2M03390336+7926498	2	25.687	11.442	6.625	6.862	8.291	0.082	0.015
4205	2M03390336+7926498	3	26.3615	9.92	6.811	6.786	8.234	0.084	-0.002
4144	2M03393700+4531160	0	117.525	73.367	2.63	3.28	3.917	0.077	0.096
4144	2M03393700+4531160	1	209.63	68.878	4.659	4.272	4.981	0.067	-0.038
4144	2M03393700+4531160	2	214.693	46.964	3.335	4.433	4.909	0.044	0.124
4144	2M03393700+4531160	3	168.37	20.886	2.823	3.852	3.911	0.007	0.135
4144	2M03393700+4531160	4	137.33	53.551	4.264	3.56	4.183	0.07	-0.078
4144	2M03393700+4531160	5	186.035	36.691	4.554	3.259	3.806	0.067	-0.145
4259	2M03402639+2405238	0	35.291	15.664	8.67	8.156	8.971	0.041	-0.027
4259	2M03402639+2405238	1	42.0906	14.068	5.666	7.27	8.076	0.046	0.108
4259	2M03402639+2405238	2	42.5722	13.684	3.808	5.196	6.234	0.079	0.135
4259	2M03421090+2405086	0	71.376	7.363	6.805	8.736	9.693	0.045	0.108
4259	2M03421090+2405086	1	66.1271	2.121	4.695	6.506	7.637	0.07	0.142
4259	2M03421090+2405086	2	67.8758	8.634	4.739	6.523	7.636	0.068	0.139
4586	2M03423215+3229291	0	68.4057	5.204	3.78	5.309	6.414	0.082	0.147
4586	2M03423215+3229291	1	72.7361	5.657	7.776	9.194	10.405	0.054	0.073
4586	2M03423215+3229291	2	59.6228	7.281	14.36	12.542	13.031	0.017	-0.059
4586	2M03423215+3229291	3	45.6905	9.312	2.365	3.188	3.843	0.081	0.13
4586	2M03423215+3229291	4	61.9107	3.779	8.745	10.447	11.759	0.051	0.077
4586	2M03423215+3229291	5	73.7514	5.897	7.069	9.456	11.034	0.067	0.126
4586	2M03423215+3229291	6	74.0242	12.328	2.503	3.351	3.996	0.076	0.127
4586	2M03423215+3229291	7	49.6359	1.908	6.286	8.853	10.775	0.085	0.149
4586	2M03423215+3229291	8	52.5465	5.247	10.138	12.831	14.745	0.06	0.102
4586	2M03423215+3229291	9	68.7005	9.466	3.525	4.939	5.968	0.082	0.147
4586	2M03423215+3229291	10	61.0538	4.984	28.18	23.98	20.992	-0.058	-0.07
4586	2M03423215+3229291	11	65.1453	10.986	2.407	3.296	3.956	0.079	0.137
4586	2M03423215+3229291	12	69.0721	9.989	2.339	3.162	3.827	0.083	0.131
4586	2M03423215+3229291	13	43.5203	1.947	35.857	43.416	34.003	-0.106	0.083
4586	2M03423215+3229291	14	31.3815	2.41	3.817	5.266	6.173	0.069	0.14
4586	2M03423215+3229291	15	31.729	2.666	11.607	13.886	16.116	0.065	0.078
4586	2M03430679+3148204	0	91.5846	1.365	6.74	8.686	10.313	0.075	0.11
4586	2M03430679+3148204	1	87.5527	1.216	6.745	8.396	10.104	0.08	0.095
4586	2M03430679+3148204	2	73.9535	1.216	6.898	8.849	10.543	0.076	0.108
4586	2M03430679+3148204	3	46.091	0.0	6.919	8.417	10.024	0.076	0.085
4586	2M03430679+3148204	4	93.0391	1.0	7.235	9.127	10.743	0.071	0.101
4586	2M03430679+3148204	5	86.5813	1.3	25.935	19.535	21.122	0.034	-0.123
4586	2M03430679+3148204	6	95.4159	1.365	4.267	5.602	6.75	0.081	0.118
4586	2M03430679+3148204	7	60.6498	1.371	26.666	16.505	18.352	0.046	-0.208
4586	2M03430679+3148204	8	64.8717	27.227	8.322	9.592	11.265	0.07	0.062
4586	2M03430679+3148204	9	73.2537	2.4	29.508	14.702	15.075	0.011	-0.303
4586	2M03430679+3148204	10	61.0814	58.2	20.243	11.731	13.746	0.069	-0.237
4586	2M03430679+3148204	11	74.6654	1.833	7.006	8.011	9.536	0.076	0.058
4586	2M03430679+3148204	12	73.2272	45.187	30.361	12.577	13.732	0.038	-0.383
4586	2M03430679+3148204	13	59.4791	2.333	6.657	8.096	9.607	0.074	0.085
4586	2M03430679+3148204	14	44.5783	1.722	7.34	8.797	10.223	0.065	0.079
4586	2M03430679+3148204	15	42.0179	0.0	6.992	8.518	10.134	0.075	0.086
4259	2M03433710+2338322	0	42.906	179.087	10.678	6.637	5.446	-0.086	-0.207
4259	2M03433710+2338322	1	35.4002	155.903	5.884	2.014	1.77	-0.056	-0.466
4259	2M03433710+2338322	2	35.0786	145.64	10.998	5.296	4.477	-0.073	-0.317
4586	2M03441776+3204476	0	35.4853	18.042	4.662	5.979	5.997	0.001	0.108
4586	2M03441776+3204476	1	49.3314	5.142	18.326	20.184	23.159	0.06	0.042
4259	2M03442467+2451535	0	43.0303	10.45	10.618	14.019	9.702	-0.16	0.121
4259	2M03442467+2451535	1	39.179	3.132	3.82	5.161	5.047	-0.01	0.131
4259	2M03442467+2451535	2	36.2027	4.86	4.503	6.247	6.143	-0.007	0.142
4586	2M03443482+3211180	0	63.3814	39.781	2.65	3.672	4.365	0.075	0.142
4586	2M03443482+3211180	2	55.8727	47.938	1.985	2.638	3.15	0.077	0.124
4586	2M03444173+3212022	0	58.6848	2.0	15.579	20.952	19.278	-0.036	0.129
4586	2M03444173+3212022	1	54.5111	15.762	3.945	4.758	5.686	0.077	0.081
4586	2M03444173+3212022	2	41.8001	13.237	3.05	3.655	4.321	0.073	0.079
4586	2M03444495+3213364	0	66.7354	11.107	2.977	4.196	4.876	0.065	0.149
4586	2M03444495+3213364	1	68.5631	2.839	12.849	17.329	16.72	-0.016	0.13
4586	2M03444495+3213364	2	57.7911	3.424	13.164	18.259	18.786	0.012	0.142
4586	2M03444508+3214130	0	43.922	5.0	4.407	6.056	7.128	0.071	0.138
4586	2M03444508+3214130	1	34.9647	1.74	22.271	24.11	25.932	0.032	0.034
4586	2M03444508+3214130	2	40.3912	19.024	2.921	3.98	4.787	0.08	0.134
4586	2M03444508+3214130	3	42.2233	8.859	5.48	7.158	8.632	0.081	0.116
4586	2M03444770+3219117	0	155.288	40.286	5.743	7.025	7.149	0.008	0.088
4586	2M03444770+3219117	1	114.618	4.881	68.707	74.647	59.4	-0.099	0.036
4586	2M03444770+3219117	2	184.328	21.524	6.048	7.163	7.774	0.036	0.073
4586	2M03444770+3219117	3	205.552	2.724	11.853	15.427	18.507	0.079	0.114
4586	2M03445561+3209198	1	113.573	19.268	15.451	3.024	3.682	0.085	-0.708
4586	2M03445561+3209198	2	113.384	22.312	13.515	2.858	3.483	0.086	-0.675
4586	2M03450783+3102335	0	215.21	3.3	5.305	7.463	8.989	0.081	0.148
4586	2M03450783+3102335	1	166.668	2.883	11.872	15.365	16.506	0.031	0.112
4586	2M03450783+3102335	2	203.85	4.625	4.703	6.645	8.073	0.085	0.15
4586	2M03450783+3102335	3	186.567	5.934	3.789	5.13	6.179	0.081	0.132
4586	2M03450783+3102335	4	155.349	4.923	15.078	19.376	16.18	-0.078	0.109
4586	2M03450783+3102335	5	99.8706	3.731	6.272	8.35	9.895	0.074	0.124
4586	2M03450783+3102335	6	99.927	0.1	17.74	24.57	28.066	0.058	0.141
4259	2M03451698+2515478	0	68.5666	10.386	7.779	10.329	8.274	-0.096	0.123
4259	2M03451698+2515478	1	61.0931	12.806	5.019	6.89	6.102	-0.053	0.138
4259	2M03451698+2515478	2	54.2265	7.165	4.91	6.801	6.496	-0.02	0.142
4259	2M03454440+2413132	0	257.841	7.25	6.979	9.362	10.835	0.063	0.128
4259	2M03454440+2413132	1	201.667	14.092	7.255	8.032	9.829	0.088	0.044
4259	2M03454440+2413132	2	206.713	6.567	8.334	11.325	13.333	0.071	0.133
4259	2M03460958+2242374	0	28.8304	3.94	6.259	8.473	7.659	-0.044	0.132
4259	2M03460958+2242374	1	29.3528	7.333	3.728	5.09	5.496	0.033	0.135
4259	2M03460958+2242374	2	45.0833	6.175	4.291	5.894	6.554	0.046	0.138
4259	2M03470376+2336588	0	90.0309	20.729	2.344	2.988	3.546	0.074	0.105
4259	2M03470376+2336588	2	92.8061	15.706	2.637	2.933	3.47	0.073	0.046
4259	2M03472578+2508330	0	55.2198	4.998	4.128	5.116	5.929	0.064	0.093
4259	2M03472578+2508330	1	49.096	12.474	5.158	6.221	6.258	0.003	0.081
4259	2M03472578+2508330	2	49.8892	2.844	4.021	5.192	5.999	0.063	0.111
4259	2M03473478+2248048	0	34.117	1.963	5.39	7.461	7.66	0.011	0.141
4259	2M03473478+2248048	1	30.5622	1.839	5.06	6.969	7.196	0.014	0.139
4259	2M03473478+2248048	2	34.6007	14.453	5.326	7.462	7.949	0.027	0.146
4152	2M03474790+4803183	0	22.0031	2.666	4.346	6.025	7.27	0.082	0.142
4152	2M03474790+4803183	1	29.4499	2.929	4.631	6.372	7.746	0.085	0.139
4152	2M03474790+4803183	2	33.0785	0.783	4.318	5.953	7.188	0.082	0.139
4152	2M03474790+4803183	3	33.2816	1.088	4.64	6.466	7.901	0.087	0.144
4152	2M03474790+4803183	4	26.3394	2.936	4.82	6.627	8.06	0.085	0.138
4152	2M03474790+4803183	6	31.5206	1.5	4.567	6.374	7.786	0.087	0.145
4259	2M03475286+2259341	0	34.4082	1.5	5.726	7.87	7.502	-0.021	0.138
4259	2M03475286+2259341	1	30.6367	17.899	4.666	6.252	6.038	-0.015	0.127
4259	2M03475286+2259341	2	35.1849	7.789	6.554	8.872	7.342	-0.082	0.132
4259	2M03481526+2342036	0	49.6051	5.41	4.852	6.629	7.416	0.049	0.136
4259	2M03481526+2342036	1	44.5166	3.487	3.931	5.323	6.271	0.071	0.132
4259	2M03481526+2342036	2	44.9222	6.004	4.795	6.493	6.367	-0.009	0.132
4586	2M03485329+3132297	0	137.49	20.277	18.576	20.687	15.108	-0.137	0.047
4586	2M03485329+3132297	1	124.439	13.341	5.574	7.173	8.755	0.087	0.11
4586	2M03485329+3132297	2	132.301	25.44	8.905	5.317	6.188	0.066	-0.224
4586	2M03485329+3132297	3	145.348	7.657	15.649	20.531	23.787	0.064	0.118
4586	2M03485329+3132297	4	110.716	0.595	13.035	18.04	18.741	0.017	0.141
4586	2M03485329+3132297	5	71.2333	11.302	5.23	7.299	8.852	0.084	0.145
4586	2M03485329+3132297	6	71.2594	10.285	5.398	7.518	9.158	0.086	0.144
4152	2M03491989+4915280	0	23.2898	7.818	5.473	7.165	8.321	0.065	0.117
4152	2M03491989+4915280	1	33.3599	2.568	4.55	6.352	7.687	0.083	0.145
4152	2M03491989+4915280	2	12.0362	9.114	7.436	10.115	9.209	-0.041	0.134
4152	2M03491989+4915280	3	28.0834	2.611	5.96	8.364	10.076	0.081	0.147
4152	2M03491989+4915280	4	25.8408	2.559	4.355	6.103	7.337	0.08	0.147
4259	2M03505403+2309119	0	177.895	31.072	5.3	5.176	5.786	0.048	-0.01
4259	2M03505403+2309119	1	168.945	17.848	11.958	13.824	15.347	0.045	0.063
4259	2M03505403+2309119	2	156.41	44.897	6.689	8.176	9.612	0.07	0.087
4259	2M03512664+2504369	0	151.833	2.062	8.75	12.326	14.973	0.084	0.149
4259	2M03512664+2504369	1	140.077	8.529	7.852	11.023	12.972	0.071	0.147
4259	2M03512664+2504369	2	148.274	24.339	5.337	7.442	8.555	0.061	0.144
4152	2M03522636+4916273	0	58.6443	4.067	2.421	3.39	4.14	0.087	0.146
4152	2M03522636+4916273	1	44.166	4.067	2.633	3.658	4.441	0.084	0.143
4152	2M03533894+4857085	1	24.0599	1.194	12.06	16.421	17.268	0.022	0.134
4152	2M03533894+4857085	4	23.8588	2.19	44.069	26.832	26.851	0.0	-0.215
4152	2M03533894+4857085	5	27.2887	1.2	3.686	5.203	6.33	0.085	0.15
4152	2M03533894+4857085	6	19.8667	11.554	2.128	2.902	3.483	0.079	0.135
4152	2M03533894+4857085	7	26.1106	1.648	75.688	32.48	18.734	-0.239	-0.367
4152	2M03533894+4857085	8	27.5583	1.475	5.656	7.632	8.296	0.036	0.13
4152	2M03533894+4857085	10	22.0235	9.055	4.592	6.412	7.643	0.076	0.145
4152	2M03533894+4857085	11	22.0086	2.118	4.406	6.198	7.379	0.076	0.148
4205	2M03534224+8002056	0	4.84707	39.791	3.377	4.548	5.017	0.043	0.129
4205	2M03534224+8002056	1	21.8975	1.114	13.533	18.98	20.159	0.026	0.147
4205	2M03534224+8002056	2	38.21	6.0	13.089	18.153	20.864	0.06	0.142
4205	2M03534224+8002056	3	37.3253	1.503	3.334	4.588	5.444	0.074	0.139
4205	2M03534224+8002056	4	28.6402	0.967	22.835	23.966	22.53	-0.027	0.021
4205	2M03534224+8002056	5	35.966	2.314	17.745	23.79	25.377	0.028	0.127
4205	2M03534224+8002056	6	26.9013	5.562	3.291	4.531	5.398	0.076	0.139
4205	2M03534224+8002056	7	29.8041	5.186	6.134	8.153	8.952	0.041	0.124
4205	2M03534224+8002056	8	50.5952	2.929	11.397	15.366	17.553	0.058	0.13
4205	2M03534224+8002056	9	44.0925	2.167	13.519	17.547	17.514	-0.001	0.113
4205	2M03534224+8002056	10	19.869	0.985	21.284	18.529	18.134	-0.009	-0.06
4152	2M03560117+5003253	0	29.0737	17.386	3.96	2.709	3.312	0.087	-0.165
4152	2M03560117+5003253	1	32.8173	1.712	8.9	12.181	14.185	0.066	0.136
4152	2M03560117+5003253	2	16.3894	25.352	6.984	9.556	11.353	0.075	0.136
4152	2M03560117+5003253	3	30.6328	25.924	2.196	3.036	3.644	0.079	0.141
4152	2M03560117+5003253	4	27.859	16.231	3.49	2.95	3.604	0.087	-0.073
4152	2M03560117+5003253	5	26.1569	3.656	3.254	4.548	5.513	0.084	0.145
4205	2M03563567+7857072	0	80.6508	2.0	3.815	5.378	6.544	0.085	0.149
4205	2M03563567+7857072	1	78.2263	1.2	3.829	5.399	6.577	0.086	0.149
4205	2M03563567+7857072	2	96.6002	1.953	4.95	6.942	8.402	0.083	0.147
4151	2M03565396+5256029	0	63.4137	2.023	3.465	4.862	5.883	0.083	0.147
4151	2M03565396+5256029	1	102.352	4.292	3.456	4.833	5.863	0.084	0.146
4151	2M03565396+5256029	2	127.427	3.095	3.245	4.521	5.447	0.081	0.144
4205	2M03584558+7841217	0	33.4007	118.436	6.056	2.513	2.707	0.032	-0.382
4205	2M03584558+7841217	1	39.0407	191.71	7.89	4.032	3.762	-0.03	-0.292
4205	2M03584558+7841217	2	22.0929	171.228	8.661	6.352	5.902	-0.032	-0.135
4205	2M03584558+7841217	3	26.9097	209.639	4.418	2.412	2.55	0.024	-0.263
4151	2M03585279+5155016	0	21.9458	1.6	13.617	17.266	18.426	0.028	0.103
4151	2M03585279+5155016	1	27.9994	1.76	17.253	20.732	21.917	0.024	0.08
4151	2M03585279+5155016	2	29.9043	0.0	16.491	22.349	25.887	0.064	0.132
4151	2M03585279+5155016	3	26.8087	1.523	16.027	20.735	20.722	-0.0	0.112
4151	2M03585279+5155016	4	17.6667	0.929	16.588	20.987	21.284	0.006	0.102
4151	2M03585279+5155016	5	21.6265	0.955	15.114	19.955	21.95	0.041	0.121
4151	2M03585279+5155016	6	23.8715	0.125	18.972	21.264	24.888	0.068	0.05
4151	2M03585279+5155016	7	30.4363	2.298	14.859	19.258	22.423	0.066	0.113
4151	2M03585279+5155016	8	24.434	2.556	4.49	6.309	7.529	0.077	0.148
4151	2M03585279+5155016	9	20.5842	0.0	6.087	8.446	9.695	0.06	0.142
4151	2M03585279+5155016	10	25.0789	1.326	4.582	6.306	7.412	0.07	0.139
4151	2M03585279+5155016	11	20.6818	0.0	4.391	6.08	6.865	0.053	0.141
